,Le Petit,TOULOUSE,31100,05.79.54.22.39,agnes.le-petit@server.fr, 
Agnes,Leconte,TOULOUSE,31200,05.31.62.21.78,agnes.leconte@server.fr, 
,Lopez,LILLE,59160,03.66.29.04.10,agnes.lopez@server.fr, 
Agnes,Mary-Thomas,PARIS,75010,01.19.96.67.44,agnes.mary-thomas@server.fr, 
Agnes,Rousseau,PARIS,75009,01.51.35.60.46,agnes.rousseau@server.fr, 
Aime,Coulon,SAINT-DENIS,93210,01.73.45.38.01,aime.coulon@server.fr, 
Aime,de Poulain,PARIS,75116,01.05.23.22.77,aime.de-poulain@server.fr, 
Aime,du Monnier,PARIS,75007,01.85.75.65.86,aime.du-monnier@server.fr, 
,Gerard de la Barthelemy,PARIS,75004,01.82.81.87.15,aime.gerard-de-la-barthelemy@server.fr, 
Aime,Germain de la Petit,PARIS,75012,01.46.28.20.74,aime.germain-de-la-petit@server.fr, 
Aime,Gilles-Thierry,MARSEILLE,13013,04.16.35.60.80,aime.gilles-thierry@server.fr, 
Aime,Jourdan,NANTES,44100,02.42.47.52.70,aime.jourdan@server.fr, 
,Launay,LE HAVRE,76620,02.89.27.30.48,aime.launay@server.fr, 
,Le Roux,LYON,69009,04.51.84.07.15,, 
,Loiseau,PARIS,75008,01.23.87.57.36,aime.loiseau@server.fr, 
Aime,Petit,,,05.33.73.33.10,aime.petit@server.fr, 
Aime,Regnier,LE HAVRE,76610,02.73.70.81.80,aime.regnier@server.fr, 
,Ruiz Le Picard,MARSEILLE,13013,04.70.43.52.06,aime.ruiz-le-picard@server.fr, 
Aime,Vallet,TOULOUSE,31300,05.25.11.64.21,aime.vallet@server.fr, 
Aime-Jacques,Leduc,PARIS,75002,01.20.36.44.26,aime-jacques.leduc@server.fr, 
Aimee,De Sousa,MARSEILLE,13003,04.63.22.17.12,aimee.de-sousa@server.fr, 
Aimee,Guillot,STRASBOURG,67200,03.88.16.07.81,, 
Aimee,Laurent de Potier,,,01.82.88.03.61,aimee.laurent-de-potier@server.fr, 
Aimee,Le Guichard,LYON,69009,04.38.68.45.59,aimee.le-guichard@server.fr, 
,Mace-Lemonnier,,,05.11.73.43.64,aimee.mace-lemonnier@server.fr, 
Aimee,Morin,PARIS,75001,01.05.25.84.27,aimee.morin@server.fr, 
Aimee,Royer,CALUIRE-ET-CUIRE,69300,04.77.66.84.46,aimee.royer@server.fr, 
,Verdier,PARIS,75006,01.04.11.57.29,aimee.verdier@server.fr, 
Alain,Couturier,BORDEAUX,33300,05.25.67.95.51,alain.couturier@server.fr, 
Alain,Lecoq,,,04.63.83.55.75,alain.lecoq@server.fr, 
Alain,Marie,TOULOUSE,31300,05.27.46.66.05,alain.marie@server.fr, 
Alain,Rousseau,,,02.58.00.44.67,alain.rousseau@server.fr, 
Alain,Roussel,,,05.34.15.65.99,alain.roussel@server.fr, 
Alain,Vaillant,LYON,69009,04.21.80.58.23,alain.vaillant@server.fr, 
Alain,Voisin,MONTPELLIER,34000,04.98.04.41.59,alain.voisin@server.fr, 
Alain-Gerard,Duval,TOULOUSE,31000,05.35.23.37.07,alain-gerard.duval@server.fr, 
Alain-Nicolas,Colin,TOULOUSE,31100,05.74.76.00.20,alain-nicolas.colin@server.fr, 
Alain-Theophile,Leleu,RENNES,35000,02.02.72.69.15,alain-theophile.leleu@server.fr, 
Alex,Aubert Le Guyon,STRASBOURG,67100,03.00.37.67.72,alex.aubert-le-guyon@server.fr, 
Alex,Bourdon,,,04.96.56.43.63,alex.bourdon@server.fr, 
Alex,Brun,NICE,6200,04.89.06.05.74,alex.brun@server.fr, 
Alex,Dufour,LYON,69008,04.86.11.11.30,alex.dufour@server.fr, 
,Faure,MARSEILLE,13013,04.82.41.45.30,alex.faure@server.fr, 
,Maillot de la Jacob,MARSEILLE,13008,04.26.67.92.19,, 
Alex,Raymond,PIERRE BENITE,69310,04.80.76.61.22,alex.raymond@server.fr, 
Alex,Valette,,,01.89.49.60.73,alex.valette@server.fr, 
,Vallet,MARSEILLE,13008,04.57.49.59.61,alex.vallet@server.fr, 
Alex-Elodie,Giraud,,,02.82.02.61.96,alex-elodie.giraud@server.fr, 
Alexandre,Berthelot,,,04.26.36.82.16,alexandre.berthelot@server.fr, 
Alexandre,Cousin-Bodin,TOULOUSE,31200,05.02.34.46.12,alexandre.cousin-bodin@server.fr, 
Alexandre,Dos Santos de la Pereira,SAINT-DENIS,93210,01.27.04.63.81,, 
,Dupuy,MARSEILLE,13013,04.76.46.77.16,alexandre.dupuy@server.fr, 
Alexandre,Faivre,AIX-EN-PROVENCE,13080,04.39.63.79.79,alexandre.faivre@server.fr, 
Alexandre,Gay,MARSEILLE,13011,04.35.99.08.15,alexandre.gay@server.fr, 
Alexandre,Guilbert,,,04.11.44.26.88,, 
Alexandre,Guillot,,,03.07.86.21.80,alexandre.guillot@server.fr, 
Alexandre,Lambert,MARSEILLE,13001,04.89.73.57.01,, 
Alexandre,Marchal,MONTPELLIER,34070,04.08.73.00.09,alexandre.marchal@server.fr, 
Alexandre,Marechal,,,04.17.09.84.10,alexandre.marechal@server.fr, 
Alexandre,Robert,,,04.57.43.03.13,alexandre.robert@server.fr, 
Alexandre,Rolland,LYON,69003,04.71.46.90.17,alexandre.rolland@server.fr, 
Alexandre,Roussel de la Rodrigues,NICE,6200,04.27.43.25.10,alexandre.roussel-de-la-rodrigues@server.fr, 
Alexandre-Gilbert,Lesage,PARIS,75008,01.63.00.32.86,alexandre-gilbert.lesage@server.fr, 
Alexandria,Bazin,,,04.12.05.72.76,alexandria.bazin@server.fr, 
Alexandria,Coulon-Texier,PARIS,75017,01.98.01.27.06,alexandria.coulon-texier@server.fr, 
Alexandria,Faure,,,04.24.19.53.02,alexandria.faure@server.fr, 
Alexandria,Godard,MARSEILLE,13009,04.32.97.72.07,, 
Alexandria,Martins,NANTES,44200,02.55.57.55.23,alexandria.martins@server.fr, 
,Masson,PARIS,75008,01.24.28.35.08,alexandria.masson@server.fr, 
Alexandria,Wagner,,,03.03.38.95.91,alexandria.wagner@server.fr, 
Alexandria-Agathe,Hoareau,BORDEAUX,33000,05.48.64.19.45,alexandria-agathe.hoareau@server.fr, 
Alexandrie,Bailly-Bouchet,,,05.82.35.03.16,alexandrie.bailly-bouchet@server.fr, 
Alexandrie,Chretien,LILLE,59000,03.35.41.71.71,alexandrie.chretien@server.fr, 
,Le Roux-Chartier,LE HAVRE,76610,02.07.31.00.11,alexandrie.le-roux-chartier@server.fr, 
Alexandrie,Marion,,,04.75.11.00.27,, 
Alexandrie,Morel,,,04.67.41.80.33,alexandrie.morel@server.fr, 
Alfred,Antoine,,,05.97.93.07.96,alfred.antoine@server.fr, 
Alfred,Aubry,NICE,6200,04.09.59.21.48,alfred.aubry@server.fr, 
Alfred,Benoit,MARSEILLE,13001,04.71.06.04.24,alfred.benoit@server.fr, 
Alfred,Boutin-Gosselin,MARSEILLE,13014,04.99.02.61.20,alfred.boutin-gosselin@server.fr, 
Alfred,Briand,NICE,6000,04.04.56.99.19,alfred.briand@server.fr, 
,Brunel du Brun,BORDEAUX,33300,05.73.69.91.78,alfred.brunel-du-brun@server.fr, 
Alfred,de Carre,GRENOBLE,38000,04.45.51.12.86,alfred.de-carre@server.fr, 
Alfred,de la Paul,,,04.27.94.26.89,, 
Alfred,de Raynaud,PARIS,75018,01.44.89.90.14,alfred.de-raynaud@server.fr, 
Alfred,Gros,,,01.26.00.66.74,, 
Alfred,Lagarde-Roussel,PARIS,75015,01.67.67.21.16,alfred.lagarde-roussel@server.fr, 
Alfred,Ledoux,,,05.23.20.12.09,alfred.ledoux@server.fr, 
Alfred,Maillot,,,01.28.16.52.82,alfred.maillot@server.fr, 
,Marie,SAINT-DENIS,93200,01.18.06.75.31,alfred.marie@server.fr, 
Alfred,Peron,,,01.33.97.96.18,alfred.peron@server.fr, 
Alfred,Ramos,MARSEILLE,13006,04.49.52.70.07,alfred.ramos@server.fr, 
Alfred,Schneider,TOULON,83100,04.86.88.62.83,alfred.schneider@server.fr, 
Alfred-Augustin,Perrin,,,04.51.41.25.97,alfred-augustin.perrin@server.fr, 
,Gros,TOULOUSE,31000,05.69.14.91.15,alfred-christophe.gros@server.fr, 
Alice,Delahaye,,,01.51.73.11.65,alice.delahaye@server.fr, 
,du Legendre,,,05.02.26.14.42,alice.du-legendre@server.fr, 
Alice,du Paris,TOULOUSE,31100,05.28.76.34.50,, 
Alice,Gillet,,,04.58.32.24.52,, 
Alice,Gonzalez,LYON,69002,04.39.44.24.49,alice.gonzalez@server.fr, 
Alice,Ramos,LYON,69005,04.07.37.22.28,alice.ramos@server.fr, 
,Remy de la Royer,MONTPELLIER,34090,04.67.91.78.03,alice.remy-de-la-royer@server.fr, 
Alix,Barthelemy,MARSEILLE,13013,04.01.04.11.37,alix.barthelemy@server.fr, 
Alix,de Caron,RILLIEUX LA PAPE,69140,04.08.16.30.37,, 
Alix,de Roy,LE HAVRE,76610,02.69.05.75.92,alix.de-roy@server.fr, 
Alix,Klein,MARSEILLE,13012,04.95.83.40.12,alix.klein@server.fr, 
,Labbe,LILLE,59260,03.56.61.03.58,alix.labbe@server.fr, 
Alix,Rey,MARSEILLE,13016,04.13.15.63.49,alix.rey@server.fr, 
Alix,Robin-Hamon,MARSEILLE,13013,04.64.69.03.27,alix.robin-hamon@server.fr, 
,Weber,MARSEILLE,13013,04.07.51.11.88,alix-daisy.weber@server.fr, 
Alix-Margot,Lenoir,MARSEILLE,13006,04.14.13.08.76,alix-margot.lenoir@server.fr, 
Alphonse,du Charrier,MARSEILLE,13012,04.06.24.57.03,alphonse.du-charrier@server.fr, 
,Gosselin,TOULON,83100,04.66.61.71.64,alphonse.gosselin@server.fr, 
Alphonse,Le Laurent,MARSEILLE,13001,04.37.01.75.15,alphonse.le-laurent@server.fr, 
Alphonse,Lefevre-Pages,MARSEILLE,13008,04.08.42.18.51,alphonse.lefevre-pages@server.fr, 
,Marion,MARSEILLE,13013,04.92.80.22.32,alphonse.marion@server.fr, 
Alphonse,Mathieu Le Blondel,,,05.27.73.52.13,alphonse.mathieu-le-blondel@server.fr, 
Alphonse,Munoz,,,05.30.20.19.07,alphonse.munoz@server.fr, 
Alphonse-David,Rey,,,04.35.25.89.60,alphonse-david.rey@server.fr, 
Alphonse-Noel,Collet,MONTPELLIER,34070,04.67.96.38.40,, 
Amelie,Bailly,BORDEAUX,33300,05.78.06.03.54,amelie.bailly@server.fr, 
Amelie,Jourdan,PARIS,75011,01.25.24.56.63,amelie.jourdan@server.fr, 
,Le Goff,,,04.83.63.91.50,amelie.le-goff@server.fr, 
,Le Pereira,,,01.61.71.08.00,amelie.le-pereira@server.fr, 
Amelie,Muller-Denis,MARSEILLE,13004,04.24.26.56.83,amelie.muller-denis@server.fr, 
Amelie-Celina,Leveque,,,02.80.88.90.31,amelie-celina.leveque@server.fr, 
Amelie-Penelope,Berthelot,,,04.23.60.66.60,amelie-penelope.berthelot@server.fr, 
Anais,Blanchet,,,01.85.73.18.11,anais.blanchet@server.fr, 
Anais,Foucher-Carlier,LYON,69004,04.12.60.02.33,anais.foucher-carlier@server.fr, 
,Germain,NICE,6200,04.68.05.38.94,anais.germain@server.fr, 
Anais,Godard,,,04.97.62.79.63,anais.godard@server.fr, 
,Mahe,MARSEILLE,13001,04.36.03.59.49,anais.mahe@server.fr, 
Anais,Marie,MARSEILLE,13008,04.58.16.00.36,anais.marie@server.fr, 
Anais,Rossi,NANTES,44100,02.30.06.32.29,anais.rossi@server.fr, 
Anais-Audrey,Dupuis,,,05.92.06.84.81,anais-audrey.dupuis@server.fr, 
Anastasie,Bigot,,,01.14.71.71.18,anastasie.bigot@server.fr, 
Anastasie,Francois,LYON,69009,04.19.66.15.26,anastasie.francois@server.fr, 
Anastasie,Humbert,,,01.03.87.21.42,anastasie.humbert@server.fr, 
Anastasie,Jacquot,PARIS,75014,01.90.35.82.08,anastasie.jacquot@server.fr, 
Anastasie,Le Boulay,PARIS,75001,01.97.71.81.75,anastasie.le-boulay@server.fr, 
,Leblanc du Perez,BORDEAUX,33000,05.45.89.19.03,anastasie.leblanc-du-perez@server.fr, 
Anastasie,Marion,NANTES,44300,02.93.52.85.09,anastasie.marion@server.fr, 
Anastasie,Rossi,LYON,69006,04.84.43.34.10,anastasie.rossi@server.fr, 
Anastasie,Vidal,MARSEILLE,13001,04.93.18.60.87,anastasie.vidal@server.fr, 
Anastasie-Catherine,Millet,,,04.65.06.91.11,, 
Anastasie-Frederique,Vincent,MARSEILLE,13008,04.05.48.15.70,, 
Andre,Becker,PARIS,75008,01.99.22.84.55,, 
Andre,Charles,TOULOUSE,31300,05.26.30.46.39,andre.charles@server.fr, 
Andre,du Riou,PARIS,75002,01.20.24.22.69,andre.du-riou@server.fr, 
Andre,Fischer de Guillot,PARIS,75005,01.54.61.62.72,andre.fischer-de-guillot@server.fr, 
Andre,Grenier,,,02.34.08.89.04,andre.grenier@server.fr, 
Andre,Leblanc-Blanc,MARSEILLE,13016,04.86.55.96.67,andre.leblanc-blanc@server.fr, 
Andre,Leroy Le Caron,,,05.74.36.55.11,andre.leroy-le-caron@server.fr, 
Andre,Muller-Dubois,PARIS,75007,01.98.25.72.78,andre.muller-dubois@server.fr, 
Andre,Olivier,,,05.34.71.72.23,andre.olivier@server.fr, 
Andre,Olivier du Lelievre,LYON,69007,04.33.80.27.62,andre.olivier-du-lelievre@server.fr, 
Andre,Payet-Gaudin,PARIS,75012,01.44.06.80.22,andre.payet-gaudin@server.fr, 
Andre,Rodriguez-Pelletier,,,04.25.23.15.71,andre.rodriguez-pelletier@server.fr, 
Andre,Turpin,MARSEILLE,13015,04.63.41.01.23,andre.turpin@server.fr, 
,Turpin Le Dubois,RENNES,35000,02.85.33.49.84,, 
Andre-Xavier,Brunet,PARIS,75019,01.83.55.44.49,andre-xavier.brunet@server.fr, 
Andree,Boyer,,,01.49.90.03.33,andree.boyer@server.fr, 
Andree,Gomez,TOULON,83000,04.83.35.40.54,andree.gomez@server.fr, 
Andree,Lecoq,NICE,6000,04.89.86.05.78,andree.lecoq@server.fr, 
Andree,Menard-Goncalves,BORDEAUX,33300,05.78.20.11.64,andree.menard-goncalves@server.fr, 
Andree,Parent,MARSEILLE,13008,04.27.97.95.70,andree.parent@server.fr, 
Andree-Sylvie,Laroche,,,04.57.45.66.82,andree-sylvie.laroche@server.fr, 
,Alexandre de Rossi,TOULOUSE,31200,05.26.31.69.69,anne.alexandre-de-rossi@server.fr, 
Anne,Bernier,,,01.42.04.38.93,anne.bernier@server.fr, 
Anne,Blanc,,,04.36.85.02.76,anne.blanc@server.fr, 
Anne,Bouchet,,,04.05.03.10.60,anne.bouchet@server.fr, 
Anne,Bousquet-Gros,LYON,69006,04.80.44.60.10,anne.bousquet-gros@server.fr, 
Anne,Dumas-Charpentier,MONTPELLIER,34070,04.01.05.87.76,anne.dumas-charpentier@server.fr, 
Anne,Meunier du Verdier,,,04.31.30.48.54,anne.meunier-du-verdier@server.fr, 
Anne,Paris,,,01.13.92.87.51,anne.paris@server.fr, 
,Paris-Picard,PARIS,75007,01.30.26.92.16,anne.paris-picard@server.fr, 
Anouk,Benard,MARSEILLE,13008,04.57.18.44.46,anouk.benard@server.fr, 
Anouk,Boutin,LYON,69003,04.47.16.14.49,anouk.boutin@server.fr, 
Anouk,Chauvin Le Collin,PARIS,75007,01.49.54.61.06,, 
Anouk,de la Lemoine,CHAMPAGNE-AU-MONT-D'OR,69410,04.18.89.90.01,anouk.de-la-lemoine@server.fr, 
,Fontaine Le Dumont,TOULOUSE,31000,05.78.98.33.79,anouk.fontaine-le-dumont@server.fr, 
Anouk,Launay,RENNES,35000,02.60.65.56.14,anouk.launay@server.fr, 
Anouk,Ledoux,MARSEILLE,13008,04.89.49.45.34,anouk.ledoux@server.fr, 
Anouk,Lelievre-Guyot,MARSEILLE,13002,04.03.13.52.28,anouk.lelievre-guyot@server.fr, 
Anouk,Renault du Michaud,TOULOUSE,31000,05.87.00.18.73,anouk.renault-du-michaud@server.fr, 
Anouk,Rousset,,,04.98.30.68.58,anouk.rousset@server.fr, 
Anouk-Laure,Guillon,BRON,69500,04.16.53.80.20,, 
Antoine,Andre-Gerard,MONTPELLIER,34070,04.28.86.50.02,antoine.andre-gerard@server.fr, 
,Boucher,,,04.40.67.27.21,antoine.boucher@server.fr, 
Antoine,Charpentier,PARIS,75004,01.79.21.70.84,antoine.charpentier@server.fr, 
Antoine,de la Olivier,LYON,69003,04.61.77.57.94,antoine.de-la-olivier@server.fr, 
Antoine,Gautier,TOULOUSE,31400,05.73.54.48.01,antoine.gautier@server.fr, 
Antoine,Gregoire,,,04.95.98.55.55,antoine.gregoire@server.fr, 
Antoine,Gregoire,TOULOUSE,31100,05.95.79.80.34,antoine.gregoire@server.fr, 
Antoine,Lebon,NANTES,44200,02.99.45.10.62,antoine.lebon@server.fr, 
Antoine,Pichon,MARSEILLE,13016,04.00.46.54.45,antoine.pichon@server.fr, 
,Munoz,,,02.12.47.48.08,antoine-antoine.munoz@server.fr, 
Antoine-Martin,Moreau,MARSEILLE,13009,04.58.69.93.28,, 
Antoine-Roland,Guilbert,,,04.58.98.75.63,antoine-roland.guilbert@server.fr, 
Antoinette,Berger-Dupuy,PARIS,75017,01.97.75.13.20,antoinette.berger-dupuy@server.fr, 
Antoinette,Brun,PARIS,75010,01.25.85.53.19,antoinette.brun@server.fr, 
Antoinette,Daniel-Langlois,BORDEAUX,33000,05.98.01.64.21,antoinette.daniel-langlois@server.fr, 
,Dupuy,,,04.65.46.01.25,antoinette.dupuy@server.fr, 
,Gallet,,,04.51.48.34.85,antoinette.gallet@server.fr, 
Antoinette,Jacob de Pottier,,,03.84.20.69.36,, 
Antoinette,Le Diallo,NANTES,44100,02.92.64.29.75,antoinette.le-diallo@server.fr, 
Antoinette,Tanguy,,,05.83.83.28.32,antoinette.tanguy@server.fr, 
Antoinette-Christiane,Berthelot,NICE,6100,04.80.40.08.15,antoinette-christiane.berthelot@server.fr, 
Arnaude,Barre,PARIS,75005,01.02.68.31.02,arnaude.barre@server.fr, 
Arnaude,Bigot,TOULOUSE,31000,05.86.94.76.48,arnaude.bigot@server.fr, 
Arnaude,Boucher,,,01.70.62.12.79,arnaude.boucher@server.fr, 
Arnaude,Guerin,,,04.80.47.41.79,arnaude.guerin@server.fr, 
Arnaude,Guyon,SAINT-DENIS,93210,01.71.75.88.57,arnaude.guyon@server.fr, 
Arnaude,Lemaire,MARSEILLE,13013,04.06.97.53.03,arnaude.lemaire@server.fr, 
Arnaude,Martineau,MARSEILLE,13002,04.79.05.59.81,arnaude.martineau@server.fr, 
Arnaude,Rousset,MARSEILLE,13016,04.63.91.44.47,arnaude.rousset@server.fr, 
Arthur,Besnard,TOULOUSE,31400,05.28.55.78.11,arthur.besnard@server.fr, 
,Carre,MARSEILLE,13010,04.87.66.35.26,arthur.carre@server.fr, 
Arthur,du Barre,PARIS,75013,01.71.17.58.38,arthur.du-barre@server.fr, 
,Morel,TOULOUSE,31000,05.40.71.10.65,arthur.morel@server.fr, 
Arthur-Etienne,Mary,MARSEILLE,13005,04.68.72.86.89,arthur-etienne.mary@server.fr, 
Arthur-Guillaume,Fleury,,,01.39.04.65.86,arthur-guillaume.fleury@server.fr, 
Arthur-Rene,Pelletier,PARIS,75006,01.23.37.33.84,arthur-rene.pelletier@server.fr, 
Astrid,Jean,LYON,69007,04.57.09.60.66,astrid.jean@server.fr, 
Astrid,Navarro,,,04.48.33.39.12,astrid.navarro@server.fr, 
Astrid,Nguyen-Lecomte,PARIS,75007,01.96.30.67.94,, 
,Delahaye,MARSEILLE,13009,04.43.66.23.77,audrey.delahaye@server.fr, 
Audrey,Diallo-Vasseur,PARIS,75015,01.72.47.16.47,audrey.diallo-vasseur@server.fr, 
,Joly de Poirier,TOULOUSE,31100,05.06.88.06.61,audrey.joly-de-poirier@server.fr, 
Audrey,Launay,LYON,69002,04.57.03.58.38,audrey.launay@server.fr, 
Audrey,Mace de Bailly,LYON,69008,04.16.31.21.30,audrey.mace-de-bailly@server.fr, 
Audrey,Perez,LYON,69002,04.57.30.01.35,audrey.perez@server.fr, 
Audrey,Renaud,,,04.71.83.48.53,audrey.renaud@server.fr, 
Audrey-Alix,Petitjean,TOULON,83000,04.45.83.06.65,, 
,Boulanger,TOULOUSE,31000,05.71.22.55.91,, 
Auguste,Carlier,LE HAVRE,76620,02.28.44.02.46,auguste.carlier@server.fr, 
Auguste,de la Merle,,,04.32.75.03.29,auguste.de-la-merle@server.fr, 
Auguste,Dufour,MARSEILLE,13002,04.38.19.42.64,, 
Auguste,Dupre,,,04.80.75.12.93,auguste.dupre@server.fr, 
Auguste,Gauthier,,,04.50.01.48.47,auguste.gauthier@server.fr, 
Auguste,Leconte,LYON,69009,04.63.76.40.46,auguste.leconte@server.fr, 
Auguste,Nguyen,MARSEILLE,13009,04.56.37.91.72,auguste.nguyen@server.fr, 
Auguste,Renard,PARIS,75018,01.00.55.70.47,auguste.renard@server.fr, 
Auguste,Sauvage,TOULOUSE,31000,05.14.05.79.73,auguste.sauvage@server.fr, 
Auguste-Daniel,Robert,TOULOUSE,31500,05.95.59.43.06,auguste-daniel.robert@server.fr, 
Augustin,Bourgeois,MARSEILLE,13011,04.38.30.95.78,augustin.bourgeois@server.fr, 
Augustin,Coste,MARSEILLE,13013,04.89.83.30.68,augustin.coste@server.fr, 
Augustin,David-Carlier,MARSEILLE,13005,04.59.54.88.57,augustin.david-carlier@server.fr, 
Augustin,du Michaud,TOULOUSE,31100,05.07.68.54.61,augustin.du-michaud@server.fr, 
Augustin,Ferrand,PARIS,75001,01.84.37.98.24,augustin.ferrand@server.fr, 
,Francois de Gautier,,,01.36.57.58.26,augustin.francois-de-gautier@server.fr, 
Augustin,Guillaume,MARSEILLE,13005,04.48.15.48.59,augustin.guillaume@server.fr, 
Augustin,Hamel,MARSEILLE,13008,04.89.26.47.41,augustin.hamel@server.fr, 
Augustin,Le Bourgeois,,,05.43.46.79.76,augustin.le-bourgeois@server.fr, 
Augustin,Letellier,LILLE,59260,03.31.85.71.35,augustin.letellier@server.fr, 
Augustin,Merle,MARSEILLE,13001,04.21.04.17.93,augustin.merle@server.fr, 
Augustin,Meunier,MARSEILLE,13011,04.67.85.36.85,augustin.meunier@server.fr, 
Augustin,Meyer de la Fernandes,,,04.43.65.49.27,augustin.meyer-de-la-fernandes@server.fr, 
,Petitjean-Coulon,NICE,6100,04.48.95.54.03,augustin.petitjean-coulon@server.fr, 
Augustin,Raymond,NICE,6000,04.95.29.46.73,augustin.raymond@server.fr, 
Augustin,Turpin,,,01.13.57.19.60,augustin.turpin@server.fr, 
Aurelie,de Delattre,,,03.84.61.67.86,aurelie.de-delattre@server.fr, 
Aurelie,Delaunay,PARIS,75003,01.44.11.05.34,aurelie.delaunay@server.fr, 
Aurelie,Dupuis,NANTES,44300,02.98.13.03.72,aurelie.dupuis@server.fr, 
